,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
125,https://twitter.com/liwacap/status/1412285575877517319,2021-07-06 05:41:34+00:00,"The #virus variants and different approaches to #containment, leaves the door open to #economicpolicies that will affect #markets, whether #inflationary or economic #contraction, across the globe.

#Pandemic #COVID19 #Economy #GlobalEconomy #Markets #GlobalMarkets #Growth https://t.co/y0ugZs6QBl","The #virus variants and different approaches to #containment, leaves the door open to #economicpolicies that will affect #markets, whether #inflationary or economic #contraction, across the globe.

#Pandemic #COVID19 #Economy #GlobalEconomy #Markets #GlobalMarkets #Growth https://t.co/y0ugZs6QBl",1412285575877517319,"{'username': 'liwacap', 'id': 1396157059372965891, 'displayname': 'Liwa Capital Advisors', 'description': 'Managing capital with geographic diversification and economic balance.', 'rawDescription': 'Managing capital with geographic diversification and economic balance.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 5, 22, 17, 33, 10, tzinfo=datetime.timezone.utc), 'followersCount': 41, 'friendsCount': 36, 'statusesCount': 387, 'favouritesCount': 169, 'listedCount': 0, 'mediaCount': 252, 'location': 'United Arab Emirates', 'protected': False, 'linkUrl': 'http://liwacap.com', 'linkTcourl': 'https://t.co/aw1bYKXATE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1405132863847026689/PwHI3NLr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1396157059372965891/1623844734', 'label': None}",1,0,0,0,1412285575877517319,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E5lyPchWEAUh9Iw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5lyPchWEAUh9Iw?format=jpg&name=large'}]",,,,,,"{'longitude': 51.2938738, 'latitude': 22.6261387}","{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['virus', 'containment', 'economicpolicies', 'markets', 'inflationary', 'contraction', 'Pandemic', 'COVID19', 'Economy', 'GlobalEconomy', 'Markets', 'GlobalMarkets', 'Growth']",
126,https://twitter.com/MIREILLEKORAB/status/1411922681549762564,2021-07-05 05:39:34+00:00,"While People are racing to go to Space 👇🏃‍♀️🏃‍♂️
IN #Lebanon we are racing to find a space queuing for practically all of the basic needs
#BEIRUT #CRISIS #FINANCIALMELTDOWN #ECONOMY #COLLAPSE #HOSTAGES
الدنيا وين ونحنا وين!
#لبنان_مخطوف #لبنان_محتل https://t.co/LIeIn7KeAm","While People are racing to go to Space 👇🏃‍♀️🏃‍♂️
IN #Lebanon we are racing to find a space queuing for practically all of the basic needs
#BEIRUT #CRISIS #FINANCIALMELTDOWN #ECONOMY #COLLAPSE #HOSTAGES
الدنيا وين ونحنا وين!
#لبنان_مخطوف #لبنان_محتل twitter.com/cnni/status/14…",1411922681549762564,"{'username': 'MIREILLEKORAB', 'id': 47955159, 'displayname': 'MIREILLE KORAB', 'description': 'Real Estate Investment professional/communication specialist /sociopolitical activist/empowering women in decision making/Enjoying raising 3 boys #لبنان_قضيتي', 'rawDescription': 'Real Estate Investment professional/communication specialist /sociopolitical activist/empowering women in decision making/Enjoying raising 3 boys #لبنان_قضيتي', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 17, 13, 13, 18, tzinfo=datetime.timezone.utc), 'followersCount': 2101, 'friendsCount': 944, 'statusesCount': 10795, 'favouritesCount': 30140, 'listedCount': 3, 'mediaCount': 268, 'location': 'lebanon', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1227568693854560258/wuy6iHSW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/47955159/1627204797', 'label': None}",0,1,2,0,1411922681549762564,ca,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/cnni/status/1411920563115802627'],['https://t.co/LIeIn7KeAm'],,,"{'url': 'https://twitter.com/cnni/status/1411920563115802627', 'date': datetime.datetime(2021, 7, 5, 5, 31, 9, tzinfo=datetime.timezone.utc), 'content': '""I think both of us will wish each other well, and it really doesn\'t matter whether one of us goes a few days before the other,"" Richard Branson said. He announced that he would attempt to go to space July 11, just nine days before Jeff Bezos\' spaceflight. https://t.co/T4Ydjlxr5D https://t.co/M7imaxJYul', 'renderedContent': '""I think both of us will wish each other well, and it really doesn\'t matter whether one of us goes a few days before the other,"" Richard Branson said. He announced that he would attempt to go to space July 11, just nine days before Jeff Bezos\' spaceflight. cnn.it/36brOdp https://t.co/M7imaxJYul', 'id': 1411920563115802627, 'user': {'username': 'cnni', 'id': 2097571, 'displayname': 'CNN International', 'description': 'Breaking news from around the world, plus business, style, travel, sport and entertainment. We #gothere.', 'rawDescription': 'Breaking news from around the world, plus business, style, travel, sport and entertainment. We #gothere.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2007, 3, 24, 10, 48, 14, tzinfo=datetime.timezone.utc), 'followersCount': 13103540, 'friendsCount': 368, 'statusesCount': 269358, 'favouritesCount': 132, 'listedCount': 46568, 'mediaCount': 109019, 'location': 'Everywhere', 'protected': False, 'linkUrl': 'http://cnn.com/international', 'linkTcourl': 'http://t.co/kdkv08KSgi', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/926050400062631936/Rvynw19f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2097571/1497863018', 'label': None}, 'replyCount': 23, 'retweetCount': 24, 'likeCount': 70, 'quoteCount': 8, 'conversationId': 1411920563115802627, 'lang': 'en', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'sourceUrl': 'http://www.socialflow.com', 'sourceLabel': 'SocialFlow', 'outlinks': ['https://cnn.it/36brOdp'], 'tcooutlinks': ['https://t.co/T4Ydjlxr5D'], 'media': [{'thumbnailUrl': 'https://pbs.twimg.com/media/E5VKYCwVIAYeIqK.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1411104040331714560/vid/640x360/8HmZUCNZkNbaV10Z.mp4?tag=14', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1411104040331714560/vid/480x270/a9IHxf7FNSnNqA6N.mp4?tag=14', 'bitrate': 288000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1411104040331714560/pl/gBtjuqliJA2k4yQo.m3u8?tag=14', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1411104040331714560/vid/1280x720/Atk5N1BuUvAHjFAX.mp4?tag=14', 'bitrate': 2176000}], 'duration': 170.037, 'views': 35642}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,"{'longitude': 35.0757711, 'latitude': 33.054742}","{'fullName': 'Lebanon', 'name': 'Lebanon', 'type': 'country', 'country': 'Lebanon', 'countryCode': 'LB'}","['Lebanon', 'BEIRUT', 'CRISIS', 'FINANCIALMELTDOWN', 'ECONOMY', 'COLLAPSE', 'HOSTAGES', 'لبنان_مخطوف', 'لبنان_محتل']",
127,https://twitter.com/alejojohnson/status/1410505390622752768,2021-07-01 07:47:45+00:00,"Morocco 🇲🇦, Denmark 🇩🇰 commend “strong &amp; solid” relationship
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Denmark #Danmark #DEN #economy #investment #FDI  https://t.co/UWFpN1atQx","Morocco 🇲🇦, Denmark 🇩🇰 commend “strong &amp; solid” relationship
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Denmark #Danmark #DEN #economy #investment #FDI  northafricapost.com/50813-morocco-…",1410505390622752768,"{'username': 'alejojohnson', 'id': 200743587, 'displayname': 'Alejo Johnson', 'description': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'rawDescription': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 10, 3, 40, 6, tzinfo=datetime.timezone.utc), 'followersCount': 373, 'friendsCount': 600, 'statusesCount': 32168, 'favouritesCount': 894, 'listedCount': 17, 'mediaCount': 4354, 'location': 'Abu Dhabi, United Arab Emirate', 'protected': False, 'linkUrl': 'http://instagram.com/alejojohnson', 'linkTcourl': 'https://t.co/GU454RMxSZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/746089885908475904/nTcKD1TS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/200743587/1596320426', 'label': None}",0,0,0,0,1410505390622752768,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://northafricapost.com/50813-morocco-denmark-commend-strong-solid-relationship.html#.YN1y2PzAySk.twitter'],['https://t.co/UWFpN1atQx'],,,,,,,"{'longitude': 51.2938738, 'latitude': 22.6261387}","{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'Denmark', 'Danmark', 'DEN', 'economy', 'investment', 'FDI']",
128,https://twitter.com/OtiliaSirbu2/status/1410146369839456256,2021-06-30 08:01:08+00:00,celebrating great results of #DevRAM Part I project financed by @europeaid - #non-GMO #soya=better nations' #health. better #education standards=better #economy https://t.co/9oBZnfTsvt,celebrating great results of #DevRAM Part I project financed by @europeaid - #non-GMO #soya=better nations' #health. better #education standards=better #economy https://t.co/9oBZnfTsvt,1410146369839456256,"{'username': 'OtiliaSirbu2', 'id': 1090952907057434624, 'displayname': 'Otilia Sirbu', 'description': 'passionate about life. dedicated to truth.', 'rawDescription': 'passionate about life. dedicated to truth.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 31, 12, 40, 16, tzinfo=datetime.timezone.utc), 'followersCount': 55, 'friendsCount': 195, 'statusesCount': 290, 'favouritesCount': 563, 'listedCount': 0, 'mediaCount': 9, 'location': 'Moldova', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1225847938921967616/1A_3X45J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1090952907057434624/1548958631', 'label': None}",0,2,3,0,1410146369839456256,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E5HYmEYXoAE7M7U?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5HYmEYXoAE7M7U?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E5HYnUrXwAE3lb9?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5HYnUrXwAE3lb9?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E5HYoPtX0AMBa1h?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5HYoPtX0AMBa1h?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E5HYo-LXoAId2Ow?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5HYo-LXoAId2Ow?format=jpg&name=large'}]",,,,,"[{'username': 'europeaid', 'id': 1350078021663862784, 'displayname': '@europeaid', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': 27.896583080291744, 'latitude': 47.7652425381068}","{'fullName': 'Parc ""Selecție""', 'name': 'Parc ""Selecție""', 'type': 'poi', 'country': 'Moldova', 'countryCode': 'MD'}","['DevRAM', 'non', 'soya', 'health', 'education', 'economy']",
129,https://twitter.com/alejojohnson/status/1410122784743866374,2021-06-30 06:27:25+00:00,"Danish 🇩🇰 FM Aims to Establish Migration Agreement with Morocco 🇲🇦
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Denmark #Danmark #DEN #trade #economy #investment #migration  https://t.co/0JCVZQYGLG","Danish 🇩🇰 FM Aims to Establish Migration Agreement with Morocco 🇲🇦
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Denmark #Danmark #DEN #trade #economy #investment #migration  moroccoworldnews.com/2021/06/343139…",1410122784743866374,"{'username': 'alejojohnson', 'id': 200743587, 'displayname': 'Alejo Johnson', 'description': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'rawDescription': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 10, 3, 40, 6, tzinfo=datetime.timezone.utc), 'followersCount': 373, 'friendsCount': 600, 'statusesCount': 32168, 'favouritesCount': 894, 'listedCount': 17, 'mediaCount': 4354, 'location': 'Abu Dhabi, United Arab Emirate', 'protected': False, 'linkUrl': 'http://instagram.com/alejojohnson', 'linkTcourl': 'https://t.co/GU454RMxSZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/746089885908475904/nTcKD1TS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/200743587/1596320426', 'label': None}",0,0,0,0,1410122784743866374,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.moroccoworldnews.com/2021/06/343139/danish-fm-aims-to-establish-migration-agreement-with-morocco'],['https://t.co/0JCVZQYGLG'],,,,,,,"{'longitude': 51.2938738, 'latitude': 22.6261387}","{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'Denmark', 'Danmark', 'DEN', 'trade', 'economy', 'investment', 'migration']",
130,https://twitter.com/alejojohnson/status/1410112402713198594,2021-06-30 05:46:10+00:00,"Morocco-China 🇲🇦🇨🇳 Business Forum Launches in Agadir
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Agadir #China #中国 #business #economy #investment #FDI  https://t.co/N6urqkloUI","Morocco-China 🇲🇦🇨🇳 Business Forum Launches in Agadir
#Morocco #Maroc #المغرب #Africa #NorthAfrica #Agadir #China #中国 #business #economy #investment #FDI  moroccoworldnews.com/2021/06/343152…",1410112402713198594,"{'username': 'alejojohnson', 'id': 200743587, 'displayname': 'Alejo Johnson', 'description': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'rawDescription': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 10, 3, 40, 6, tzinfo=datetime.timezone.utc), 'followersCount': 373, 'friendsCount': 600, 'statusesCount': 32168, 'favouritesCount': 894, 'listedCount': 17, 'mediaCount': 4354, 'location': 'Abu Dhabi, United Arab Emirate', 'protected': False, 'linkUrl': 'http://instagram.com/alejojohnson', 'linkTcourl': 'https://t.co/GU454RMxSZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/746089885908475904/nTcKD1TS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/200743587/1596320426', 'label': None}",0,0,2,0,1410112402713198594,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.moroccoworldnews.com/2021/06/343152/morocco-china-business-forum-launches-in-agadir'],['https://t.co/N6urqkloUI'],,,,,,,"{'longitude': 51.2938738, 'latitude': 22.6261387}","{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'Agadir', 'China', '中国', 'business', 'economy', 'investment', 'FDI']",
131,https://twitter.com/carsambatb/status/1409847363145981952,2021-06-29 12:12:59+00:00,"🔊Döngüsel Ekonomide İyi Uygulamalar Videokonferansı

🗓30 Haziran ve 1 Temmuz 2021 
⏰11:00 - 12:30

#zoom #ekonomi #economy #konferans #tobb https://t.co/NYmXX6hJkG","🔊Döngüsel Ekonomide İyi Uygulamalar Videokonferansı

🗓30 Haziran ve 1 Temmuz 2021 
⏰11:00 - 12:30

#zoom #ekonomi #economy #konferans #tobb https://t.co/NYmXX6hJkG",1409847363145981952,"{'username': 'carsambatb', 'id': 2254729646, 'displayname': 'ÇARŞAMBA TİCARET BORSASI', 'description': 'Çarşamba Ticaret Borsası Resmi Twitter Hesabı - Kamu Kuruluşu\nÇarşamba  Commodity Exchange official twitter account - Public Organization', 'rawDescription': 'Çarşamba Ticaret Borsası Resmi Twitter Hesabı - Kamu Kuruluşu\nÇarşamba  Commodity Exchange official twitter account - Public Organization', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 12, 20, 9, 3, 33, tzinfo=datetime.timezone.utc), 'followersCount': 724, 'friendsCount': 245, 'statusesCount': 1176, 'favouritesCount': 4347, 'listedCount': 6, 'mediaCount': 1052, 'location': 'Çarşamba, Türkiye', 'protected': False, 'linkUrl': 'https://www.carsambatb.org.tr/', 'linkTcourl': 'https://t.co/No8EbVu05d', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1319595568251965440/9OHuwiEk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2254729646/1643801205', 'label': None}",0,0,0,0,1409847363145981952,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E5DIsqlX0Ackga2?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5DIsqlX0Ackga2?format=jpg&name=large'}]",,,,,,"{'longitude': 36.7017882, 'latitude': 41.1768589}","{'fullName': 'Çarşamba, Türkiye', 'name': 'Çarşamba', 'type': 'city', 'country': 'Turkey', 'countryCode': 'TR'}","['zoom', 'ekonomi', 'economy', 'konferans', 'tobb']",
132,https://twitter.com/ggoufas/status/1409144217834823681,2021-06-27 13:38:56+00:00,"@GKesarios 3rd time lucky ? Or maybe RRF reality revives #economy, #banks and #athex?","@GKesarios 3rd time lucky ? Or maybe RRF reality revives #economy, #banks and #athex?",1409144217834823681,"{'username': 'ggoufas', 'id': 309665806, 'displayname': 'George Goufas', 'description': 'Amateur Investor. Personal views mainly on #Greek #equity and #investing', 'rawDescription': 'Amateur Investor. Personal views mainly on #Greek #equity and #investing', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 2, 13, 26, 42, tzinfo=datetime.timezone.utc), 'followersCount': 508, 'friendsCount': 829, 'statusesCount': 22078, 'favouritesCount': 15222, 'listedCount': 17, 'mediaCount': 606, 'location': 'Athens - GR', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1457263457691213826/PeWNHeaq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/309665806/1636273729', 'label': None}",1,0,0,0,1409099785991303175,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4090997859913032e+18,"{'username': 'GKesarios', 'id': 19676723, 'displayname': 'George Kessarios', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'GKesarios', 'id': 19676723, 'displayname': 'George Kessarios', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': 23.8696357, 'latitude': 38.1015644}","{'fullName': 'Rodopoli, Greece', 'name': 'Rodopoli', 'type': 'city', 'country': 'Greece', 'countryCode': 'GR'}","['economy', 'banks', 'athex']",
133,https://twitter.com/alejojohnson/status/1408871005003603968,2021-06-26 19:33:17+00:00,"Morocco 🇲🇦 Leads Maghreb in Economy, Fight Against Climate Change
#Morocco #Maroc #المغرب #Africa #NorthAfrica #climateChange #economy #Maghreb #MENA  https://t.co/ZchVvsZ0sy","Morocco 🇲🇦 Leads Maghreb in Economy, Fight Against Climate Change
#Morocco #Maroc #المغرب #Africa #NorthAfrica #climateChange #economy #Maghreb #MENA  moroccoworldnews.com/2021/06/343083…",1408871005003603968,"{'username': 'alejojohnson', 'id': 200743587, 'displayname': 'Alejo Johnson', 'description': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'rawDescription': 'An ESL educator teaching in Abu Dhabi.\n\nCreator of the #AbuDhabiMosqueTour 🕋🕌🤲🏽📿\n\nDie hard Arsenal supporter.\n#LADodgers #TusksUp', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 10, 10, 3, 40, 6, tzinfo=datetime.timezone.utc), 'followersCount': 373, 'friendsCount': 600, 'statusesCount': 32168, 'favouritesCount': 894, 'listedCount': 17, 'mediaCount': 4354, 'location': 'Abu Dhabi, United Arab Emirate', 'protected': False, 'linkUrl': 'http://instagram.com/alejojohnson', 'linkTcourl': 'https://t.co/GU454RMxSZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/746089885908475904/nTcKD1TS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/200743587/1596320426', 'label': None}",0,0,0,0,1408871005003603968,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.moroccoworldnews.com/2021/06/343083/morocco-leads-maghreb-in-economy-fight-against-climate-change'],['https://t.co/ZchVvsZ0sy'],,,,,,,"{'longitude': 51.2938738, 'latitude': 22.6261387}","{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'climateChange', 'economy', 'Maghreb', 'MENA']",
134,https://twitter.com/AhShabbar/status/1408341553454661632,2021-06-25 08:29:26+00:00,"#Pakistanis are leaving because there are no #jobs or #career growth in #Pakistan.

#OverseasPakistanis are sending #remittances because people are financially strained in Pakistan.

#Braindrain and a weak/unstable #economy is nothing to be celebrated, @sayedzbukhari @PTIofficial https://t.co/JqFQzKjLIH","#Pakistanis are leaving because there are no #jobs or #career growth in #Pakistan.

#OverseasPakistanis are sending #remittances because people are financially strained in Pakistan.

#Braindrain and a weak/unstable #economy is nothing to be celebrated, @sayedzbukhari @PTIofficial https://t.co/JqFQzKjLIH",1408341553454661632,"{'username': 'AhShabbar', 'id': 2709389377, 'displayname': 'Ahmad Shabbar', 'description': '@PakMaholThfz; Physicist; Sr Nuclear Reactor Op; Mech & Energy Engr; TSGC-@NASA award winner/resrchr; CEO @TheEnvironOrg @Gbgecan & ASK.. RT ≠ Endorsement', 'rawDescription': '@PakMaholThfz; Physicist; Sr Nuclear Reactor Op; Mech & Energy Engr; TSGC-@NASA award winner/resrchr; CEO @TheEnvironOrg @Gbgecan & ASK.. RT ≠ Endorsement', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 8, 5, 13, 48, 14, tzinfo=datetime.timezone.utc), 'followersCount': 309, 'friendsCount': 561, 'statusesCount': 3587, 'favouritesCount': 5518, 'listedCount': 2, 'mediaCount': 279, 'location': 'Karachi, Pakistan', 'protected': False, 'linkUrl': 'http://www.garbagecan.pk', 'linkTcourl': 'https://t.co/LlVimMjVmD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461741970783711240/ur9Lcatc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2709389377/1637341417', 'label': None}",0,0,0,0,1408341553454661632,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E4tvLD4XoAIuEUj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4tvLD4XoAIuEUj?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E4tvLZJWYAYuWkN?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4tvLZJWYAYuWkN?format=jpg&name=large'}]",,,,,"[{'username': 'sayedzbukhari', 'id': 3064562247, 'displayname': 'Sayed Z Bukhari', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'PTIofficial', 'id': 127483019, 'displayname': 'PTI', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': 67.095408, 'latitude': 24.868111}","{'fullName': 'Drigh Road, Pakistan', 'name': 'Drigh Road', 'type': 'city', 'country': 'Pakistan', 'countryCode': 'PK'}","['Pakistanis', 'jobs', 'career', 'Pakistan', 'OverseasPakistanis', 'remittances', 'Braindrain', 'economy']",
